Name,Platform,Genre,Critic_Score,User_Score,Rating
SafeCracker: The Ultimate Puzzle Adventure,Wii,Puzzle,56.0,7.8,E
Warriors Orochi 3 Hyper,WiiU,Action,64.0,7.4,T
NBA 10: The Inside,PSP,Sports,69.0,3,E
PAC-MAN and the Ghostly Adventures,PS3,Platform,51.0,3.1,E10+
Space Channel 5 Special Edition,PS2,Misc,79.0,8.6,T
The Legend of Alon D'ar,PS2,Role-Playing,43.0,6.7,T
Big Mutha Truckers,GC,Racing,63.0,8.2,T
Super Robot Taisen OG Saga: Endless Frontier,DS,Role-Playing,73.0,9,T
Sniper: Ghost Warrior 2,PC,Shooter,52.0,5.8,M
Samurai Shodown Sen,X360,Fighting,46.0,5.2,M
Samurai Western,PS2,Action,58.0,7.6,M
Looney Tunes: Acme Arsenal,X360,Action,40.0,6.8,E10+
Line Rider 2: Unbound,DS,Puzzle,59.0,5.6,E
Harry Potter and the Sorcerer's Stone,GC,Action,62.0,8.3,E
High Heat Major League Baseball 2004,XB,Sports,83.0,8.4,E
TimeSplitters: Future Perfect,GC,Shooter,82.0,9.1,M
"Warhammer 40,000: Dawn of War II - Retribution",PC,Strategy,80.0,7.8,M
Incredible Crisis,PS,Action,80.0,7.5,T
The King of Fighters EX2: Howling Blood,GBA,Fighting,80.0,9.1,T
Ice Age 2: The Meltdown,Wii,Platform,66.0,7.8,E10+
Knights Contract,X360,Action,49.0,5.6,M
Hidden Invasion,PS2,Shooter,39.0,5.8,T
Superman: Shadow of Apokolips,GC,Action,66.0,7.3,E
Armored Core 3 Portable,PSP,Simulation,43.0,6.7,T
PAC-MAN and the Ghostly Adventures,X360,Platform,49.0,5.1,E10+
Batman: Dark Tomorrow,GC,Action,29.0,3.2,T
Crush,PSP,Puzzle,83.0,9,E10+
The First Templar,PC,Action,57.0,5.8,T
Earth Defense Force 2017,X360,Action,69.0,7.7,T
Tomb Raider: Legend,GC,Action,78.0,7.8,T
RoadKill,XB,Action,68.0,7.4,M
Game of Thrones,PC,Role-Playing,58.0,6.5,M
From Russia With Love,PSP,Action,61.0,6.9,T
Lost Dimension,PSV,Role-Playing,72.0,8.3,T
Resident Evil 6,PS4,Shooter,60.0,6.7,M
Assassin's Creed: Rogue,PC,Action,74.0,7.5,M
Taz Wanted,GC,Platform,61.0,7,E
Tomb Raider: Underworld,PC,Action,80.0,7.7,T
Evolution Worlds,GC,Role-Playing,63.0,8,E
Far Cry Vengeance,Wii,Shooter,38.0,5.3,M
Code Lyoko: Fall of X.A.N.A.,DS,Adventure,51.0,6.3,E
Worms: A Space Oddity,Wii,Strategy,64.0,4.3,E10+
MLB Front Office Manager,PS3,Sports,49.0,6.5,E
X Rebirth,PC,Simulation,33.0,3.3,T
Song of the Deep,PS4,Action,69.0,7.3,E
World Series of Poker 2008: Battle for the Bracelets,X360,Misc,74.0,6.7,T
Super Monkey Ball Adventure,PSP,Platform,56.0,5.9,E
Worms: Open Warfare,DS,Strategy,64.0,7,E10+
Gadget Racers,PS2,Racing,67.0,7.4,E
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,Role-Playing,71.0,8.2,T
Assassin's Creed The Ezio Collection,XOne,Action,74.0,7.6,M
Ultimate Ghosts 'n Goblins,PSP,Platform,72.0,7.7,E10+
Samurai Warriors 2,X360,Action,52.0,8.7,T
TrackMania DS,DS,Racing,75.0,6.9,E
Silent Hunter III,PC,Simulation,90.0,7.9,T
Alien Syndrome,PSP,Role-Playing,51.0,6,T
Endgame,PS2,Shooter,57.0,6.8,T
The Dukes of Hazzard: Return of the General Lee,XB,Racing,49.0,7,E
WWE Crush Hour,GC,Racing,55.0,7,T
Metal Gear Solid V: The Phantom Pain,PC,Action,91.0,7.7,M
NHL Hitz 20-03,GC,Sports,82.0,8.4,E
C.O.P.: The Recruit,DS,Action,55.0,7.5,T
Urban Reign,PS2,Action,60.0,8.2,T
Soul Bubbles,DS,Puzzle,78.0,8,E
Resident Evil 3: Nemesis,GC,Action,62.0,8.3,M
All-Star Baseball 2004,GC,Sports,80.0,9.2,E
Bangai-O Spirits,DS,Shooter,83.0,8.1,E10+
Valentino Rossi: The Game,PS4,Racing,75.0,8,E
Samurai Warriors Chronicles 3,3DS,Action,63.0,6.1,T
Lost in Blue: Shipwrecked,Wii,Adventure,54.0,6,E10+
Madden NFL 08,GC,Sports,75.0,7,E
Stuart Little 3: Big Photo Adventure,PS2,Platform,71.0,7.7,E
Infernal: Hell's Vengeance,X360,Shooter,35.0,5.3,M
Pitfall: The Lost Expedition,GC,Platform,73.0,8.6,E
Duke Nukem: Land of the Babes,PS,Shooter,37.0,6.8,M
Puchi Puchi Virus,DS,Puzzle,73.0,4.2,E
Need For Speed: Undercover,PC,Racing,65.0,4.9,T
Need for Speed: Most Wanted,PC,Racing,82.0,8.5,T
Zero Escape: Zero Time Dilemma,3DS,Adventure,81.0,8.5,M
Stella Deus: The Gate of Eternity,PS2,Strategy,75.0,8,T
Vietcong: Purple Haze,XB,Shooter,57.0,8.4,M
Conflict: Desert Storm,GC,Shooter,62.0,8.4,T
P.T.O. IV: Pacific Theater of Operations,PS2,Strategy,71.0,6.6,E
Elebits: The Adventures of Kai and Zero,DS,Adventure,75.0,8.3,E
Far Cry Instincts Evolution,XB,Shooter,78.0,6.3,M
Rayman Origins,PC,Platform,86.0,8.4,E10+
Medal of Honor: Underground,GBA,Shooter,46.0,1.7,T
Cosmic Family,Wii,Misc,54.0,5.7,E
Dynasty Warriors 3,XB,Action,70.0,8.9,T
Jimmie Johnson's Anything With an Engine,PS3,Racing,67.0,6.8,E10+
MTV Music Generator 3: This Is the Remix,XB,Misc,79.0,5.4,T
Grand Ages: Medieval,PS4,Strategy,64.0,7.1,T
In The Groove,PS2,Misc,72.0,9,E
The Legend of Kage 2,DS,Action,70.0,6.3,E10+
Baroque,Wii,Role-Playing,50.0,8.1,T
Lost Dimension,PS3,Role-Playing,71.0,7.3,T
Magic Pengel: The Quest for Color,PS2,Role-Playing,74.0,7.5,E
Agatha Christie: And Then There Were None,Wii,Adventure,50.0,6.2,T
Futurama,PS2,Platform,59.0,6.6,T
The History Channel: Battle for the Pacific,PS3,Shooter,36.0,2.4,T
Rayman 3: Hoodlum Havoc,XB,Platform,75.0,7.9,E
Superman Returns,DS,Action,33.0,4.9,E
Super Ghouls 'n Ghosts,GBA,Platform,78.0,8.8,E
Legend of the Guardians: The Owls of Ga'Hoole,X360,Action,60.0,8,E10+
Need for Speed Underground 2,PC,Racing,82.0,8.5,T
Gladius,GC,Strategy,82.0,8.8,T
The Hustle: Detroit Streets,PSP,Sports,51.0,5.3,T
Blood Drive,PS3,Racing,47.0,7,M
Escape Dead Island,PS3,Action,40.0,3.5,M
Torchlight,PC,Role-Playing,83.0,8,T
Pac-Man World 3,PSP,Platform,61.0,6,E
Rogue Trooper: Quartz Zone Massacre,Wii,Shooter,70.0,8.2,T
Damage Inc.: Pacific Squadron WWII,X360,Simulation,49.0,5.5,T
F.E.A.R. 2: Project Origin,PC,Shooter,79.0,7.8,M
Godai: Elemental Force,PS2,Action,27.0,3.8,T
Still Life,XB,Adventure,70.0,8.2,M
Big Mutha Truckers 2,XB,Racing,50.0,3.4,M
I-Ninja,XB,Platform,75.0,8.4,T
The Lord of the Rings: The Battle for Middle-Earth,PC,Strategy,82.0,8.6,T
Kessen III,PS2,Strategy,73.0,8.1,T
The King of Fighters Collection: The Orochi Saga,PSP,Fighting,61.0,7,T
Aero Elite: Combat Academy,PS2,Simulation,64.0,7,E
Wrath Unleashed,PS2,Strategy,64.0,6,T
Divinity II: Ego Draconis,PC,Role-Playing,72.0,7.7,M
Commandos 2: Men of Courage,XB,Strategy,67.0,8.4,T
Emergency 2012,PC,Simulation,61.0,6.2,T
Overlord: Minions,DS,Puzzle,58.0,5.5,E10+
Fairy Fencer F: Advent Dark Force,PS4,Role-Playing,71.0,6.2,T
Alvin and the Chipmunks,PS2,Misc,33.0,4.5,E
Hearts of Iron III,PC,Strategy,77.0,7.1,E10+
Kengo: Legend of The 9,X360,Fighting,38.0,4.1,M
Romance of the Three Kingdoms XI,PS2,Strategy,69.0,8.4,E10+
Hammerin' Hero,PSP,Action,73.0,7.3,E10+
Dark Souls III,PC,Role-Playing,89.0,8.6,M
TMNT: Mutant Melee,GC,Fighting,44.0,2.8,T
Combat: Task Force 121,XB,Shooter,44.0,8.5,M
Stacked with Daniel Negreanu,PS2,Misc,63.0,5.3,T
Circus Maximus: Chariot Wars,XB,Racing,67.0,5,T
Serious Sam: Next Encounter,PS2,Shooter,65.0,7.8,M
Tom Clancy's Ghost Recon 2,GC,Shooter,54.0,1.4,T
Monster Racers,DS,Racing,70.0,9,E
Speed Zone,Wii,Racing,37.0,3.8,E
James Cameron's Dark Angel,XB,Action,47.0,8.3,T
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,Racing,37.0,5.9,M
Operation Darkness,X360,Role-Playing,46.0,7,M
Galerians: Ash,PS2,Adventure,50.0,7.9,T
R-Type Command,PSP,Strategy,69.0,6.5,E10+
Haunting Ground,PS2,Action,67.0,8.8,M
Grand Kingdom,PS4,Role-Playing,78.0,8.1,T
Robocalypse,DS,Strategy,78.0,8.6,E10+
Homie Rollerz,DS,Racing,23.0,2.4,E
Escape Dead Island,X360,Action,32.0,3.8,M
Tom Clancy's Splinter Cell: Chaos Theory,DS,Action,50.0,7,T
Romance of the Three Kingdoms IX,PS2,Strategy,74.0,8.9,E
Second Sight,XB,Adventure,75.0,8,T
Operation Flashpoint: Red River,PC,Shooter,67.0,4.9,M
Vanguard Bandits,PS,Strategy,62.0,7.4,T
MLB Front Office Manager,X360,Sports,47.0,4.6,E
Child of Light,PSV,Role-Playing,83.0,7.8,E10+
Silent Hill: Origins,PS2,Action,70.0,7.4,M
Harry Potter and the Sorcerer's Stone,XB,Action,59.0,6,E
Damnation,X360,Shooter,36.0,5.6,M
Samurai Warriors,XB,Action,71.0,9,T
FIFA Soccer 2004,GC,Sports,83.0,6.2,E
Record of Agarest War,PS3,Role-Playing,67.0,6.8,T
SNK Arcade Classics Vol. 1,Wii,Misc,73.0,8,T
Dave Mirra BMX Challenge,PSP,Sports,32.0,4.6,E
Rayman 3: Hoodlum Havoc,GC,Platform,77.0,8.3,E
The Guy Game,XB,Misc,47.0,5.4,M
Ghost in the Shell: Stand Alone Complex,PSP,Adventure,61.0,7.4,T
Open Season,Wii,Platform,49.0,5.6,E10+
Crimson Sea 2,PS2,Action,75.0,8.3,T
Tokyo Twilight Ghost Hunters,PSV,Role-Playing,63.0,7,T
Earth Defense Force 2: Invaders from Planet Space,PSV,Action,72.0,8.5,T
Digimon World Championship,DS,Role-Playing,49.0,6.5,E
RayStorm,PS,Shooter,79.0,7.8,E
Dynasty Warriors 8: Empires,XOne,Action,58.0,6.8,T
Catwoman,GC,Action,47.0,6.1,T
Colosseum: Road to Freedom,PS2,Role-Playing,56.0,8.3,M
Football Manager 2010,PC,Sports,87.0,9,E
Target: Terror,Wii,Shooter,33.0,2.7,M
Mugen Souls Z,PS3,Role-Playing,57.0,6.4,T
BeatMania,PS2,Simulation,67.0,8.9,E10+
Silpheed: The Lost Planet,PS2,Shooter,72.0,7.5,T
Real Time Conflict: Shogun Empires,DS,Strategy,35.0,5.6,E10+
Spartan: Total Warrior,GC,Action,73.0,8.3,M
Pitfall: The Lost Expedition,XB,Platform,73.0,7.8,E
River City Ransom EX,GBA,Action,75.0,8.4,T
Bionicle Heroes,X360,Shooter,59.0,5.9,E10+
Fable: The Lost Chapters,PC,Role-Playing,83.0,8.7,M
Crazy Taxi 2,DC,Racing,82.0,8.1,T
The Sims 2: Seasons,PC,Simulation,78.0,7.3,T
The Testament of Sherlock Holmes,PC,Adventure,73.0,8,M
Robot Alchemic Drive,PS2,Action,79.0,8.2,T
Tomb Raider: Legend,DS,Action,58.0,8,T
Warhammer: Battle For Atluma,PSP,Action,55.0,7.4,T
Eagle Flight,PS4,Adventure,72.0,7.8,E10+
Operation: Vietnam,DS,Shooter,65.0,6.3,T
Fighter Maker 2,PS2,Fighting,58.0,7.8,T
Lifeline,PS2,Adventure,61.0,7.7,M
Dragon Valor,PS,Role-Playing,57.0,8.3,T
NHL 2005,GC,Sports,75.0,5.6,E
Microsoft Flight Simulator 2004: A Century of Flight,PC,Simulation,88.0,8.2,E
Anubis II,Wii,Platform,19.0,2.7,E
Inversion,PS3,Shooter,56.0,5.4,M
Ultimate Marvel vs. Capcom 3,X360,Fighting,79.0,6.2,T
Assassin's Creed Chronicles,PSV,Action,70.0,8,T
Dragoneer's Aria,PSP,Role-Playing,56.0,6,E10+
N+,DS,Platform,82.0,7.4,E
Obscure,PS2,Adventure,65.0,8.9,M
Sega Soccer Slam,GC,Sports,84.0,7.7,E
Deep Labyrinth,DS,Action,57.0,8.8,E10+
Spawn: Armageddon,GC,Action,61.0,7.2,M
God Hand,PS2,Action,73.0,7.7,M
Legends of Wrestling II,GBA,Fighting,24.0,3.7,E
Jurassic Park: Operation Genesis,XB,Simulation,69.0,8.8,T
RedCard 20-03,PS2,Sports,73.0,9,E
Future Tactics: The Uprising,PS2,Strategy,61.0,6,T
Driver: Parallel Lines,XB,Racing,69.0,4.6,M
Top Gun,PS3,Simulation,49.0,4.4,T
Batman: Rise of Sin Tzu,GBA,Action,63.0,6.8,E
Dragon Ball Z: Battle of Z,X360,Fighting,53.0,5.1,T
World Racing,XB,Racing,56.0,8.1,E
Resident Evil 5,PC,Action,86.0,7.1,M
X-Men: The Official Game,GBA,Action,55.0,9.3,E10+
The King of Fighters 02/03,PS2,Fighting,73.0,8.8,T
Armored Core: Nine Breaker,PS2,Simulation,57.0,8.2,T
Terraria,PS4,Action,83.0,7.9,T
Worms 3D,GC,Strategy,69.0,7.6,T
TRON: Evolution,PC,Action,57.0,6,T
The Guided Fate Paradox,PS3,Role-Playing,74.0,7.8,T
Mayhem 3D,X360,Racing,47.0,8.6,E10+
WipEout HD Fury,PS3,Racing,89.0,8.4,E10+
Fallout: Brotherhood of Steel,PS2,Role-Playing,64.0,4.1,M
"Flower, Sun, and Rain",DS,Adventure,54.0,7.1,T
Gunstar Super Heroes,GBA,Shooter,83.0,8.5,E10+
Cities XL 2012,PC,Strategy,61.0,5.6,E
Worms Forts: Under Siege,XB,Strategy,67.0,8,T
Full Spectrum Warrior: Ten Hammers,PS2,Strategy,71.0,8,M
Natural Doctrine,PSV,Role-Playing,60.0,7.5,M
Prince of Persia: The Fallen King,DS,Action,64.0,6,E
NHL Hitz Pro,XB,Sports,81.0,8.8,E
Broken Sword 5: The Serpent's Curse,PS4,Adventure,72.0,7.2,T
Alan Wake,PC,Action,83.0,8,T
Risen 3: Titan Lords,X360,Role-Playing,44.0,4.4,M
Steambot Chronicles: Battle Tournament,PSP,Fighting,54.0,6.3,E10+
Wings of War,XB,Simulation,62.0,5,T
187: Ride or Die,XB,Racing,51.0,6.9,M
RPG Maker 3,PS2,Role-Playing,69.0,7.9,E10+
Kabuki Warriors,XB,Action,32.0,2.5,M
World Poker Tour,XB,Misc,63.0,7.8,T
Age of Empires III: The Asian Dynasties,PC,Strategy,81.0,8.5,T
IL-2 Sturmovik: Birds of Prey,DS,Simulation,41.0,2.4,E10+
NanoBreaker,PS2,Action,51.0,6.7,M
Bionicle,XB,Action,49.0,1.5,E
GRID 2,PC,Racing,80.0,5.7,E
Criminal Girls: Invite Only,PSV,Role-Playing,55.0,6.7,M
Miami Vice: The Game,PSP,Shooter,63.0,7,M
Samurai Warriors Chronicles 3,PSV,Action,70.0,7.9,T
BMX XXX,GC,Sports,60.0,5,M
One Piece: Unlimited World Red,WiiU,Action,66.0,7.8,T
Aggressive Inline,XB,Sports,85.0,7.7,T
Insecticide,DS,Action,55.0,7,E10+
XGRA: Extreme G Racing Association,PS2,Racing,68.0,8.6,T
Mario vs. Donkey Kong: Tipping Stars,3DS,Puzzle,70.0,7.5,E
Tournament of Legends,Wii,Fighting,45.0,6.9,T
Escape from Bug Island,Wii,Action,37.0,5,M
Gradius Collection,PSP,Shooter,76.0,8.5,E
Fist of the North Star: Ken's Rage 2,X360,Fighting,55.0,7.1,M
Gallop Racer 2004,PS2,Sports,70.0,8.7,E
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,Shooter,45.0,7.8,T
F1 2001,XB,Racing,83.0,5.5,E
Crimson Gem Saga,PSP,Role-Playing,78.0,7.5,T
Monster Tale,DS,Platform,79.0,8,E
Legend of the Dragon,Wii,Fighting,37.0,4.8,T
Cel Damage,GC,Racing,67.0,6.8,T
Mirror's Edge Catalyst,PC,Platform,74.0,4.4,T
Arc the Lad: End of Darkness,PS2,Role-Playing,59.0,4.2,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,Action,68.0,6.2,T
Tokobot,PSP,Platform,72.0,7.3,E
Land of the Dead: Road to Fiddler's Green,XB,Shooter,32.0,5.8,M
Assetto Corsa,PS4,Racing,73.0,6.2,E
NHL 2K9,Wii,Sports,65.0,5.4,E10+
"Warhammer 40,000: Squad Command",DS,Strategy,57.0,7.9,T
One Piece: Burning Blood,XOne,Fighting,60.0,5.8,T
TrackMania Turbo,XOne,Action,76.0,7.7,E
Zero Escape: Zero Time Dilemma,PSV,Adventure,83.0,8.3,M
Bionicle Heroes,DS,Shooter,72.0,6.4,T
Mystic Heroes,PS2,Action,67.0,8.6,T
Jurassic Park III: Park Builder,GBA,Simulation,65.0,8,E
Unchained Blades ,PSP,Role-Playing,61.0,7.5,T
Showtime Championship Boxing,Wii,Fighting,35.0,4.7,E10+
Bomberman Land,PSP,Misc,55.0,7.8,E
Steins;Gate,PS3,Adventure,83.0,8.7,M
Nights of Azure,PS4,Action,67.0,7.6,T
Age of Empires Online,PC,Strategy,70.0,5.6,E10+
Earth Defense Force 2017 Portable,PSV,Action,68.0,7.9,T
Atelier Iris 2: The Azoth Of Destiny,PS2,Role-Playing,68.0,7.8,E10+
From The Abyss,DS,Role-Playing,59.0,8,E
The LEGO Movie Videogame,PC,Action,68.0,6.8,E10+
DuckTales: Remastered,WiiU,Action,76.0,7.9,E
Giants: Citizen Kabuto,PS2,Shooter,79.0,6.9,T
MX vs. ATV Supercross,X360,Racing,48.0,4.8,E
Grand Kingdom,PSV,Role-Playing,76.0,8.8,T
LEGO Batman: The Videogame,PC,Action,80.0,7.8,E10+
Alone in the Dark,PS2,Adventure,47.0,5.4,M
Muppets Party Cruise,PS2,Misc,61.0,8,E
Earth Defense Force 4.1: The Shadow of New Despair,PS4,Shooter,64.0,7.9,M
Cold Fear,XB,Action,71.0,7.6,M
The Technomancer,PS4,Role-Playing,60.0,6.7,M
Theme Park,DS,Simulation,72.0,7.6,E
Call of Cthulhu: Dark Corners of the Earth,XB,Adventure,77.0,8.1,M
Blur,PC,Racing,81.0,7.4,E10+
The Next BIG Thing,PC,Adventure,75.0,7.9,E10+
Alien Syndrome,Wii,Role-Playing,48.0,7.1,T
Vexx,GC,Platform,71.0,7.3,T
Secret Files: Tunguska,Wii,Adventure,65.0,7.6,T
Unreal Tournament III,PC,Shooter,83.0,8,M
Disney Sports Skateboarding,GC,Sports,36.0,4.7,E
Terminator 3: The Redemption,XB,Shooter,66.0,8.6,T
Arkanoid DS,DS,Puzzle,61.0,7,E
Call of Duty 2,PC,Shooter,86.0,8.4,T
Big Bang Mini,DS,Shooter,78.0,8.2,E
Serious Sam II,XB,Shooter,72.0,6.7,M
Song of the Deep,XOne,Action,66.0,6.9,E
Dead Rising 2: Off the Record,PC,Action,66.0,5.3,M
Flipnic: Ultimate Pinball,PS2,Misc,64.0,8.1,E
The Witcher,PC,Role-Playing,81.0,8.8,M
Coded Arms: Contagion,PSP,Shooter,56.0,6.6,T
S.T.A.L.K.E.R.: Call of Pripyat,PC,Shooter,80.0,8.7,M
Create,PC,Action,54.0,6.8,E
Commandos: Strike Force,PS2,Shooter,58.0,8.5,T
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,Shooter,57.0,8.6,T
Guilty Gear X: Advance Edition,GBA,Fighting,67.0,5.9,T
Warriors of the Lost Empire,PSP,Role-Playing,52.0,7.4,T
Devil's Third,WiiU,Action,43.0,6.5,M
Star Trek: Tactical Assault,DS,Strategy,63.0,7,E
Oddworld: Munch's Oddysee,GBA,Platform,44.0,2.5,E
Broken Sword: The Shadow of the Templars,GBA,Adventure,80.0,7.8,T
Resident Evil - Code: Veronica X,GC,Action,62.0,8.5,M
Trapt,PS2,Action,60.0,7.9,M
Lord of Magna: Maiden Heaven,3DS,Role-Playing,68.0,7.8,T
Worms 3D,XB,Strategy,69.0,8.4,T
PoPoLoCrois,PSP,Role-Playing,66.0,7.4,E
Dragon Rage,PS2,Shooter,50.0,6.4,T
Theresia...,DS,Adventure,61.0,8,M
Sacred 2: Fallen Angel,PC,Role-Playing,71.0,6.9,M
Adventure Time: The Secret of the Nameless Kingdom,X360,Action,58.0,7.5,E10+
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,Action,58.0,7,E
Jumper: Griffin's Story,X360,Action,29.0,3.3,T
Tron 2.0: Killer App,XB,Action,69.0,4.3,T
The Fast and the Furious,PS2,Racing,59.0,6.6,T
Vampire Rain: Altered Species,PS3,Action,30.0,3.5,M
The History Channel: Battle for the Pacific,X360,Shooter,35.0,6.1,T
Racing Gears Advance,GBA,Racing,83.0,8.9,E
Inversion,X360,Shooter,53.0,6.5,M
Need for Speed: Shift,PC,Racing,83.0,5.8,E
Mercury Meltdown,PSP,Action,78.0,7.8,E
Exist Archive: The Other Side of the Sky,PSV,Role-Playing,71.0,8.3,T
Zoo Tycoon 2,PC,Strategy,72.0,8.1,E
Brave: A Warrior's Tale,X360,Action,42.0,5,E10+
Fatal Frame,XB,Action,77.0,8.6,T
Urban Chaos: Riot Response,PS2,Shooter,73.0,7.8,M
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,Shooter,44.0,4.6,T
Ivy the Kiwi?,Wii,Puzzle,74.0,7.2,E
Resident Evil 2,GC,Action,59.0,8.5,M
Catwoman,XB,Action,45.0,4.6,T
Top Gun: Hard Lock,X360,Action,54.0,3.5,T
Warriors Orochi 2,X360,Action,44.0,8.1,T
Mana Khemia: Alchemists of Al-Revis,PS2,Role-Playing,69.0,7.5,E10+
Street Fighter V,PC,Fighting,74.0,2.9,T
Zone of the Enders: The Fist of Mars,GBA,Role-Playing,71.0,9,E
MX vs. ATV Supercross Encore,PS4,Sports,42.0,4.1,E
Gun Showdown,PSP,Action,73.0,7.6,M
Tiger Woods PGA Tour 08,DS,Sports,81.0,7.6,E
Constantine,XB,Action,60.0,7.1,M
Tom Clancy's Splinter Cell: Double Agent,GC,Action,64.0,7.1,M
Samurai Shodown Anthology,Wii,Fighting,74.0,8.2,T
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,Shooter,82.0,8.4,M
Nanostray,DS,Shooter,71.0,7.7,E
Samurai Jack: The Shadow of Aku,PS2,Action,59.0,8.4,T
Tropico 5,X360,Simulation,71.0,7.2,T
Rugby World Cup 2015,PS4,Sports,25.0,1.9,E
Lost Kingdoms II,GC,Role-Playing,68.0,9.1,T
Aggressive Inline,GC,Sports,88.0,7.8,T
Viewtiful Joe: Red Hot Rumble,GC,Action,62.0,6.9,T
Blade Dancer: Lineage of Light,PSP,Role-Playing,60.0,6.9,E10+
X-Men: Destiny,DS,Action,33.0,5.6,E10+
The Sims 2: University,PC,Simulation,81.0,7.8,T
Generation of Chaos,PSP,Role-Playing,60.0,7.7,T
Pump It Up: Exceed,PS2,Misc,73.0,8.4,T
Tokyo Twilight Ghost Hunters,PS3,Role-Playing,64.0,6.4,T
MotorStorm RC,PSV,Racing,78.0,6.8,E
Harry Potter and the Sorcerer's Stone,PC,Action,65.0,7.8,E
Scurge: Hive,DS,Action,70.0,8.6,E10+
Remember Me,PC,Action,65.0,7.4,M
NBA Live 07,XB,Sports,69.0,6.8,E
Ride to Hell,X360,Racing,19.0,1.3,M
The Saboteur,PC,Action,76.0,8,M
Hail to the Chimp,X360,Misc,52.0,6.1,T
Tom Clancy's Rainbow Six 3,GC,Shooter,68.0,8.2,M
Rocket League,PC,Sports,86.0,8.2,E
V-Rally 3,PS2,Racing,82.0,7.4,E
Mirror's Edge,PC,Platform,81.0,8.1,T
Titan Quest,PC,Role-Playing,77.0,8.1,T
Amazing Island,GC,Strategy,59.0,6.6,E
Izuna 2: The Unemployed Ninja Returns,DS,Role-Playing,65.0,7.9,T
Gothic 3,PC,Role-Playing,63.0,7.3,T
7 Days to Die,XOne,Action,35.0,5.2,M
Alvin and the Chipmunks,Wii,Misc,30.0,3.6,E
Final Fight: Streetwise,PS2,Action,43.0,6.2,M
Speed Kings,XB,Racing,60.0,8.8,E
Rebelstar: Tactical Command,GBA,Strategy,78.0,9.1,E10+
F1 2010,PC,Racing,84.0,6.6,E
Gladiator: Sword of Vengeance,XB,Action,65.0,7.1,M
Bombastic,PS2,Puzzle,72.0,7.2,E
Coraline,Wii,Action,42.0,5.5,E10+
Wing Commander: Prophecy,GBA,Simulation,70.0,8.3,T
Marc Ecko's Getting Up: Contents Under Pressure,PS2,Action,69.0,7.2,M
Sega Soccer Slam,XB,Sports,80.0,8.5,E
Enemy Front,PS3,Shooter,43.0,6,M
Front Mission Evolved,PC,Shooter,63.0,5.1,T
Dynasty Warriors 5,XB,Action,66.0,8,T
Murdered: Soul Suspect,PC,Action,59.0,7.4,M
Rez,PS2,Shooter,78.0,8.3,E
Neverland Card Battles,PSP,Role-Playing,57.0,7.8,T
Lufia: The Ruins of Lore,GBA,Role-Playing,76.0,8.3,E
UEFA Euro 2004: Portugal,XB,Sports,74.0,8.1,E
Airline Tycoon 2,PC,Simulation,57.0,5.5,E
Medabots: Infinity,GC,Role-Playing,51.0,8,E
IL-2 Sturmovik: Cliffs of Dover,PC,Simulation,60.0,7.1,T
NFL Blitz Pro,XB,Sports,71.0,6.6,E
Black Sigil: Blade of the Exiled,DS,Role-Playing,58.0,7.5,E
Death Jr. II: Root of Evil,PSP,Platform,68.0,7.3,T
Wakeboarding Unleashed Featuring Shaun Murray,XB,Sports,80.0,8.8,E
Mighty No. 9,PS4,Platform,52.0,3.5,E10+
Samurai Champloo: Sidetracked,PS2,Action,66.0,7.2,T
Medal of Honor: Airborne,PC,Shooter,78.0,7.3,T
Men of War: Assault Squad,PC,Strategy,77.0,8.2,T
Rhapsody: A Musical Adventure,DS,Role-Playing,67.0,6.8,E
Dead Island Definitive Collection,XOne,Action,67.0,4.9,M
PAC-MAN and the Ghostly Adventures,WiiU,Platform,58.0,6.5,E10+
Virtua Striker 2002,GC,Sports,58.0,6,E
UEFA Champions League 2006-2007,X360,Sports,72.0,8.2,E
F1 2015,PC,Racing,61.0,3.6,E
Aliens in the Attic,DS,Action,58.0,6,E10+
Hunted: The Demon's Forge,PC,Action,61.0,6.6,M
Otogi 2: Immortal Warriors,XB,Action,79.0,8.3,T
Legend of Kay,PS2,Action,72.0,7.3,E10+
Lucha Libre AAA: Heroes del Ring,X360,Fighting,49.0,6.3,T
Piglet's Big Game,GC,Platform,70.0,8,E
Tom Clancy's HAWX 2,PC,Action,66.0,3.8,T
Fallout: Brotherhood of Steel,XB,Role-Playing,66.0,5.5,M
IndyCar Series,XB,Racing,71.0,7.8,E
Killing Floor 2 ,PS4,Shooter,76.0,8,M
Ferrari F355 Challenge,PS2,Racing,70.0,4.4,E
Mortal Kombat X,PC,Fighting,76.0,5.1,M
Cities in Motion,PC,Simulation,70.0,7.7,E
Shifters,PS2,Adventure,37.0,5.9,T
Bladestorm: Nightmare,XOne,Action,48.0,7.1,T
TNA iMPACT: Cross the Line,PSP,Fighting,50.0,6.5,T
Sacred 3,X360,Role-Playing,51.0,4.1,M
Venetica,PC,Role-Playing,61.0,6.8,T
